Name,Symbol,Date,High
Bitcoin,BTC,23.10.2014  .,385.0480042
Bitcoin,BTC,24.10.2014  .,364.3450012
Bitcoin,BTC,25.10.2014  .,359.8609924
Bitcoin,BTC,26.10.2014  .,359.2210083
Bitcoin,BTC,27.10.2014  .,358.6319885
Bitcoin,BTC,28.10.2014  .,359.9840088
Bitcoin,BTC,29.10.2014  .,357.8330078
Bitcoin,BTC,30.10.2014  .,350.9129944
Bitcoin,BTC,31.10.2014  .,348.0450134
Bitcoin,BTC,01.11.2014  .,340.5289917
Bitcoin,BTC,02.11.2014  .,329.0499878
Bitcoin,BTC,03.11.2014  .,334.0020142
Bitcoin,BTC,04.11.2014  .,331.7669983
Bitcoin,BTC,05.11.2014  .,343.368988
Bitcoin,BTC,06.11.2014  .,352.9660034
Bitcoin,BTC,07.11.2014  .,352.7319946
Bitcoin,BTC,08.11.2014  .,347.0320129
Bitcoin,BTC,09.11.2014  .,363.6260071
Bitcoin,BTC,10.11.2014  .,374.8160095
Bitcoin,BTC,11.11.2014  .,371.3099976
Bitcoin,BTC,12.11.2014  .,429.7179871
Bitcoin,BTC,13.11.2014  .,457.0929871
Bitcoin,BTC,14.11.2014  .,419.2520142
Bitcoin,BTC,15.11.2014  .,405.5280151
Bitcoin,BTC,16.11.2014  .,390.7990112
Bitcoin,BTC,17.11.2014  .,410.1990051
Bitcoin,BTC,18.11.2014  .,392.4020081
Bitcoin,BTC,19.11.2014  .,386.4809875
Bitcoin,BTC,20.11.2014  .,382.0249939
Bitcoin,BTC,21.11.2014  .,357.8789978
Bitcoin,BTC,22.11.2014  .,364.8410034
Bitcoin,BTC,23.11.2014  .,370.8450012
Bitcoin,BTC,24.11.2014  .,387.2090149
Bitcoin,BTC,25.11.2014  .,394.7009888
Bitcoin,BTC,26.11.2014  .,377.697998
Bitcoin,BTC,27.11.2014  .,373.9920044
Bitcoin,BTC,28.11.2014  .,382.8380127
Bitcoin,BTC,29.11.2014  .,387.6010132
Bitcoin,BTC,30.11.2014  .,382.5270081
Bitcoin,BTC,01.12.2014  .,383.6619873
Bitcoin,BTC,02.12.2014  .,384.0379944
Bitcoin,BTC,03.12.2014  .,383.026001
Bitcoin,BTC,04.12.2014  .,378.6549988
Bitcoin,BTC,05.12.2014  .,379.1919861
Bitcoin,BTC,06.12.2014  .,378.447998
Bitcoin,BTC,07.12.2014  .,376.2919922
Bitcoin,BTC,08.12.2014  .,376.0289917
Bitcoin,BTC,09.12.2014  .,363.0669861
Bitcoin,BTC,10.12.2014  .,352.3840027
Bitcoin,BTC,11.12.2014  .,361.3569946
Bitcoin,BTC,12.12.2014  .,352.9830017
Bitcoin,BTC,13.12.2014  .,352.381012
Bitcoin,BTC,14.12.2014  .,353.3160095
Bitcoin,BTC,15.12.2014  .,351.8150024
Bitcoin,BTC,16.12.2014  .,345.8590088
Bitcoin,BTC,17.12.2014  .,333.95401
Bitcoin,BTC,18.12.2014  .,323.7090149
Bitcoin,BTC,19.12.2014  .,318.5329895
Bitcoin,BTC,20.12.2014  .,330.3250122
Bitcoin,BTC,21.12.2014  .,329.6289978
Bitcoin,BTC,22.12.2014  .,334.1170044
Bitcoin,BTC,23.12.2014  .,336.2869873
Bitcoin,BTC,24.12.2014  .,334.7409973
Bitcoin,BTC,25.12.2014  .,322.6700134
Bitcoin,BTC,26.12.2014  .,331.4240112
Bitcoin,BTC,27.12.2014  .,328.9110107
Bitcoin,BTC,28.12.2014  .,320.0280151
Bitcoin,BTC,29.12.2014  .,320.2669983
Bitcoin,BTC,30.12.2014  .,314.8089905
Bitcoin,BTC,31.12.2014  .,320.1929932
Bitcoin,BTC,01.01.2015  .,320.4349976
Bitcoin,BTC,02.01.2015  .,315.8389893
Bitcoin,BTC,03.01.2015  .,315.1499939
Bitcoin,BTC,04.01.2015  .,287.230011
Bitcoin,BTC,05.01.2015  .,278.3410034
Bitcoin,BTC,06.01.2015  .,287.553009
Bitcoin,BTC,07.01.2015  .,298.7539978
Bitcoin,BTC,08.01.2015  .,294.1350098
Bitcoin,BTC,09.01.2015  .,291.1140137
Bitcoin,BTC,10.01.2015  .,288.1270142
Bitcoin,BTC,11.01.2015  .,279.6380005
Bitcoin,BTC,12.01.2015  .,272.2030029
Bitcoin,BTC,13.01.2015  .,268.2770081
Bitcoin,BTC,14.01.2015  .,223.8939972
Bitcoin,BTC,15.01.2015  .,229.0670013
Bitcoin,BTC,16.01.2015  .,221.5910034
Bitcoin,BTC,17.01.2015  .,211.7310028
Bitcoin,BTC,18.01.2015  .,218.6950073
Bitcoin,BTC,19.01.2015  .,216.7279968
Bitcoin,BTC,20.01.2015  .,215.2409973
Bitcoin,BTC,21.01.2015  .,227.7879944
Bitcoin,BTC,22.01.2015  .,237.0189972
Bitcoin,BTC,23.01.2015  .,234.8450012
Bitcoin,BTC,24.01.2015  .,248.2100067
Bitcoin,BTC,25.01.2015  .,255.0740051
Bitcoin,BTC,26.01.2015  .,309.3840027
Bitcoin,BTC,27.01.2015  .,275.480011
Bitcoin,BTC,28.01.2015  .,266.5350037
Bitcoin,BTC,29.01.2015  .,238.7059937
Bitcoin,BTC,30.01.2015  .,242.8509979
Bitcoin,BTC,31.01.2015  .,233.5039978
Bitcoin,BTC,01.02.2015  .,231.5740051
Bitcoin,BTC,02.02.2015  .,242.1750031
Bitcoin,BTC,03.02.2015  .,245.9570007
Bitcoin,BTC,04.02.2015  .,230.0579987
Bitcoin,BTC,05.02.2015  .,239.4049988
Bitcoin,BTC,06.02.2015  .,230.5099945
Bitcoin,BTC,07.02.2015  .,230.298996
Bitcoin,BTC,08.02.2015  .,229.4380035
Bitcoin,BTC,09.02.2015  .,223.977005
Bitcoin,BTC,10.02.2015  .,221.8070068
Bitcoin,BTC,11.02.2015  .,223.4060059
Bitcoin,BTC,12.02.2015  .,222.1990051
Bitcoin,BTC,13.02.2015  .,240.2590027
Bitcoin,BTC,14.02.2015  .,259.8080139
Bitcoin,BTC,15.02.2015  .,265.6109924
Bitcoin,BTC,16.02.2015  .,239.5209961
Bitcoin,BTC,17.02.2015  .,245.7749939
Bitcoin,BTC,18.02.2015  .,244.2510071
Bitcoin,BTC,19.02.2015  .,242.6719971
Bitcoin,BTC,20.02.2015  .,247.1009979
Bitcoin,BTC,21.02.2015  .,255.3200073
Bitcoin,BTC,22.02.2015  .,246.3919983
Bitcoin,BTC,23.02.2015  .,240.1089935
Bitcoin,BTC,24.02.2015  .,239.901001
Bitcoin,BTC,25.02.2015  .,239.3399963
Bitcoin,BTC,26.02.2015  .,237.7100067
Bitcoin,BTC,27.02.2015  .,256.6530151
Bitcoin,BTC,28.02.2015  .,254.6920013
Bitcoin,BTC,01.03.2015  .,261.6600037
Bitcoin,BTC,02.03.2015  .,276.3009949
Bitcoin,BTC,03.03.2015  .,285.79599
Bitcoin,BTC,04.03.2015  .,284.2250061
Bitcoin,BTC,05.03.2015  .,281.6669922
Bitcoin,BTC,06.03.2015  .,277.6080017
Bitcoin,BTC,07.03.2015  .,277.8540039
Bitcoin,BTC,08.03.2015  .,277.8580017
Bitcoin,BTC,09.03.2015  .,292.7009888
Bitcoin,BTC,10.03.2015  .,300.0440063
Bitcoin,BTC,11.03.2015  .,297.3909912
Bitcoin,BTC,12.03.2015  .,297.0880127
Bitcoin,BTC,13.03.2015  .,294.4979858
Bitcoin,BTC,14.03.2015  .,286.3420105
Bitcoin,BTC,15.03.2015  .,286.5289917
Bitcoin,BTC,16.03.2015  .,294.1119995
Bitcoin,BTC,17.03.2015  .,292.3649902
Bitcoin,BTC,18.03.2015  .,285.3359985
Bitcoin,BTC,19.03.2015  .,264.243988
Bitcoin,BTC,20.03.2015  .,264.8479919
Bitcoin,BTC,21.03.2015  .,262.1960144
Bitcoin,BTC,22.03.2015  .,269.7470093
Bitcoin,BTC,23.03.2015  .,277.2969971
Bitcoin,BTC,24.03.2015  .,267.0029907
Bitcoin,BTC,25.03.2015  .,249.1900024
Bitcoin,BTC,26.03.2015  .,254.3540039
Bitcoin,BTC,27.03.2015  .,256.8110046
Bitcoin,BTC,28.03.2015  .,254.2050018
Bitcoin,BTC,29.03.2015  .,253.1390076
Bitcoin,BTC,30.03.2015  .,249.2420044
Bitcoin,BTC,31.03.2015  .,248.7299957
Bitcoin,BTC,01.04.2015  .,247.5410004
Bitcoin,BTC,02.04.2015  .,254.4609985
Bitcoin,BTC,03.04.2015  .,256.0429993
Bitcoin,BTC,04.04.2015  .,255.2579956
Bitcoin,BTC,05.04.2015  .,260.6749878
Bitcoin,BTC,06.04.2015  .,261.7980042
Bitcoin,BTC,07.04.2015  .,255.8049927
Bitcoin,BTC,08.04.2015  .,253.8470001
Bitcoin,BTC,09.04.2015  .,246.1179962
Bitcoin,BTC,10.04.2015  .,243.6940002
Bitcoin,BTC,11.04.2015  .,239.5370026
Bitcoin,BTC,12.04.2015  .,237.7279968
Bitcoin,BTC,13.04.2015  .,236.9349976
Bitcoin,BTC,14.04.2015  .,224.9759979
Bitcoin,BTC,15.04.2015  .,223.8329926
Bitcoin,BTC,16.04.2015  .,229.6719971
Bitcoin,BTC,17.04.2015  .,228.9060059
Bitcoin,BTC,18.04.2015  .,224.3159943
Bitcoin,BTC,19.04.2015  .,226.3529968
Bitcoin,BTC,20.04.2015  .,226.3509979
Bitcoin,BTC,21.04.2015  .,235.2689972
Bitcoin,BTC,22.04.2015  .,237.9089966
Bitcoin,BTC,23.04.2015  .,236.4750061
Bitcoin,BTC,24.04.2015  .,236.3049927
Bitcoin,BTC,25.04.2015  .,232.5610046
Bitcoin,BTC,26.04.2015  .,226.9440002
Bitcoin,BTC,27.04.2015  .,233.3049927
Bitcoin,BTC,28.04.2015  .,229.4949951
Bitcoin,BTC,29.04.2015  .,227.0399933
Bitcoin,BTC,30.04.2015  .,239.5630035
Bitcoin,BTC,01.05.2015  .,238.9660034
Bitcoin,BTC,02.05.2015  .,235.727005
Bitcoin,BTC,03.05.2015  .,243.2400055
Bitcoin,BTC,04.05.2015  .,242.6380005
Bitcoin,BTC,05.05.2015  .,239.2039948
Bitcoin,BTC,06.05.2015  .,236.4539948
Bitcoin,BTC,07.05.2015  .,239.1049957
Bitcoin,BTC,08.05.2015  .,246.2749939
Bitcoin,BTC,09.05.2015  .,247.8040009
Bitcoin,BTC,10.05.2015  .,244.0679932
Bitcoin,BTC,11.05.2015  .,244.2700043
Bitcoin,BTC,12.05.2015  .,242.8809967
Bitcoin,BTC,13.05.2015  .,243.7039948
Bitcoin,BTC,14.05.2015  .,237.798996
Bitcoin,BTC,15.05.2015  .,238.753006
Bitcoin,BTC,16.05.2015  .,237.6970062
Bitcoin,BTC,17.05.2015  .,238.0249939
Bitcoin,BTC,18.05.2015  .,237.2100067
Bitcoin,BTC,19.05.2015  .,234.151001
Bitcoin,BTC,20.05.2015  .,234.6829987
Bitcoin,BTC,21.05.2015  .,236.2420044
Bitcoin,BTC,22.05.2015  .,240.9689941
Bitcoin,BTC,23.05.2015  .,241.0249939
Bitcoin,BTC,24.05.2015  .,241.9779968
Bitcoin,BTC,25.05.2015  .,241.0209961
Bitcoin,BTC,26.05.2015  .,238.2420044
Bitcoin,BTC,27.05.2015  .,238.6360016
Bitcoin,BTC,28.05.2015  .,237.8240051
Bitcoin,BTC,29.05.2015  .,237.5220032
Bitcoin,BTC,30.05.2015  .,237.0930023
Bitcoin,BTC,31.05.2015  .,233.2519989
Bitcoin,BTC,01.06.2015  .,231.7129974
Bitcoin,BTC,02.06.2015  .,226.4160004
Bitcoin,BTC,03.06.2015  .,227.404007
Bitcoin,BTC,04.06.2015  .,226.5809937
Bitcoin,BTC,05.06.2015  .,225.9680023
Bitcoin,BTC,06.06.2015  .,225.7189941
Bitcoin,BTC,07.06.2015  .,226.1940002
Bitcoin,BTC,08.06.2015  .,229.4640045
Bitcoin,BTC,09.06.2015  .,230.9539948
Bitcoin,BTC,10.06.2015  .,229.7819977
Bitcoin,BTC,11.06.2015  .,230.2870026
Bitcoin,BTC,12.06.2015  .,231.0570068
Bitcoin,BTC,13.06.2015  .,232.6519928
Bitcoin,BTC,14.06.2015  .,234.8580017
Bitcoin,BTC,15.06.2015  .,237.8359985
Bitcoin,BTC,16.06.2015  .,251.7420044
Bitcoin,BTC,17.06.2015  .,256.8529968
Bitcoin,BTC,18.06.2015  .,252.1080017
Bitcoin,BTC,19.06.2015  .,250.977005
Bitcoin,BTC,20.06.2015  .,245.8280029
Bitcoin,BTC,21.06.2015  .,245.223999
Bitcoin,BTC,22.06.2015  .,247.9170074
Bitcoin,BTC,23.06.2015  .,247.3040009
Bitcoin,BTC,24.06.2015  .,244.3410034
Bitcoin,BTC,25.06.2015  .,243.3320007
Bitcoin,BTC,26.06.2015  .,243.7489929
Bitcoin,BTC,27.06.2015  .,251.3390045
Bitcoin,BTC,28.06.2015  .,251.1719971
Bitcoin,BTC,29.06.2015  .,257.1730042
Bitcoin,BTC,30.06.2015  .,267.8670044
Bitcoin,BTC,01.07.2015  .,265.1719971
Bitcoin,BTC,02.07.2015  .,261.631012
Bitcoin,BTC,03.07.2015  .,257.0769958
Bitcoin,BTC,04.07.2015  .,261.4570007
Bitcoin,BTC,05.07.2015  .,274.506012
Bitcoin,BTC,06.07.2015  .,277.4219971
Bitcoin,BTC,07.07.2015  .,271.3410034
Bitcoin,BTC,08.07.2015  .,272.9710083
Bitcoin,BTC,09.07.2015  .,272.3349915
Bitcoin,BTC,10.07.2015  .,294.5910034
Bitcoin,BTC,11.07.2015  .,298.506012
Bitcoin,BTC,12.07.2015  .,314.3940125
Bitcoin,BTC,13.07.2015  .,310.947998
Bitcoin,BTC,14.07.2015  .,296.1470032
Bitcoin,BTC,15.07.2015  .,293.2479858
Bitcoin,BTC,16.07.2015  .,291.1830139
Bitcoin,BTC,17.07.2015  .,280.2799988
Bitcoin,BTC,18.07.2015  .,282.5270081
Bitcoin,BTC,19.07.2015  .,275.6700134
Bitcoin,BTC,20.07.2015  .,278.9809875
Bitcoin,BTC,21.07.2015  .,280.5469971
Bitcoin,BTC,22.07.2015  .,277.6659851
Bitcoin,BTC,23.07.2015  .,278.1109924
Bitcoin,BTC,24.07.2015  .,289.2529907
Bitcoin,BTC,25.07.2015  .,290.7330017
Bitcoin,BTC,26.07.2015  .,293.052002
Bitcoin,BTC,27.07.2015  .,297.7739868
Bitcoin,BTC,28.07.2015  .,296.6489868
Bitcoin,BTC,29.07.2015  .,294.5360107
Bitcoin,BTC,30.07.2015  .,290.1260071
Bitcoin,BTC,31.07.2015  .,288.9590149
Bitcoin,BTC,01.08.2015  .,284.9320068
Bitcoin,BTC,02.08.2015  .,283.0320129
Bitcoin,BTC,03.08.2015  .,285.4710083
Bitcoin,BTC,04.08.2015  .,285.7149963
Bitcoin,BTC,05.08.2015  .,285.5010071
Bitcoin,BTC,06.08.2015  .,281.9060059
Bitcoin,BTC,07.08.2015  .,280.3919983
Bitcoin,BTC,08.08.2015  .,279.928009
Bitcoin,BTC,09.08.2015  .,267.0029907
Bitcoin,BTC,10.08.2015  .,267.0320129
Bitcoin,BTC,11.08.2015  .,270.3859863
Bitcoin,BTC,12.08.2015  .,270.6730042
Bitcoin,BTC,13.08.2015  .,266.2319946
Bitcoin,BTC,14.08.2015  .,267.4660034
Bitcoin,BTC,15.08.2015  .,266.6669922
Bitcoin,BTC,16.08.2015  .,262.4400024
Bitcoin,BTC,17.08.2015  .,260.5050049
Bitcoin,BTC,18.08.2015  .,257.9930115
Bitcoin,BTC,19.08.2015  .,237.4089966
Bitcoin,BTC,20.08.2015  .,237.3650055
Bitcoin,BTC,21.08.2015  .,236.4320068
Bitcoin,BTC,22.08.2015  .,234.9570007
Bitcoin,BTC,23.08.2015  .,232.7050018
Bitcoin,BTC,24.08.2015  .,228.1390076
Bitcoin,BTC,25.08.2015  .,226.3209991
Bitcoin,BTC,26.08.2015  .,231.1829987
Bitcoin,BTC,27.08.2015  .,228.6430054
Bitcoin,BTC,28.08.2015  .,235.2189941
Bitcoin,BTC,29.08.2015  .,233.2220001
Bitcoin,BTC,30.08.2015  .,232.0679932
Bitcoin,BTC,31.08.2015  .,231.9559937
Bitcoin,BTC,01.09.2015  .,231.2160034
Bitcoin,BTC,02.09.2015  .,230.5769958
Bitcoin,BTC,03.09.2015  .,229.6049957
Bitcoin,BTC,04.09.2015  .,230.8999939
Bitcoin,BTC,05.09.2015  .,236.1430054
Bitcoin,BTC,06.09.2015  .,242.9120026
Bitcoin,BTC,07.09.2015  .,242.1060028
Bitcoin,BTC,08.09.2015  .,245.7810059
Bitcoin,BTC,09.09.2015  .,244.4160004
Bitcoin,BTC,10.09.2015  .,241.2929993
Bitcoin,BTC,11.09.2015  .,241.1690063
Bitcoin,BTC,12.09.2015  .,240.1239929
Bitcoin,BTC,13.09.2015  .,235.9349976
Bitcoin,BTC,14.09.2015  .,232.4400024
Bitcoin,BTC,15.09.2015  .,259.1820068
Bitcoin,BTC,16.09.2015  .,231.2149963
Bitcoin,BTC,17.09.2015  .,230.2850037
Bitcoin,BTC,18.09.2015  .,234.3529968
Bitcoin,BTC,19.09.2015  .,233.2050018
Bitcoin,BTC,20.09.2015  .,232.3650055
Bitcoin,BTC,21.09.2015  .,231.2169952
Bitcoin,BTC,22.09.2015  .,232.3860016
Bitcoin,BTC,23.09.2015  .,231.8350067
Bitcoin,BTC,24.09.2015  .,235.6490021
Bitcoin,BTC,25.09.2015  .,237.427002
Bitcoin,BTC,26.09.2015  .,235.4029999
Bitcoin,BTC,27.09.2015  .,234.526001
Bitcoin,BTC,28.09.2015  .,239.3390045
Bitcoin,BTC,29.09.2015  .,239.802002
Bitcoin,BTC,30.09.2015  .,237.7339935
Bitcoin,BTC,01.10.2015  .,238.4450073
Bitcoin,BTC,02.10.2015  .,238.5410004
Bitcoin,BTC,03.10.2015  .,239.3150024
Bitcoin,BTC,04.10.2015  .,238.9680023
Bitcoin,BTC,05.10.2015  .,240.3829956
Bitcoin,BTC,06.10.2015  .,246.9349976
Bitcoin,BTC,07.10.2015  .,246.6809998
Bitcoin,BTC,08.10.2015  .,244.2510071
Bitcoin,BTC,09.10.2015  .,244.2279968
Bitcoin,BTC,10.10.2015  .,245.3190002
Bitcoin,BTC,11.10.2015  .,247.2429962
Bitcoin,BTC,12.10.2015  .,247.4539948
Bitcoin,BTC,13.10.2015  .,250.2359924
Bitcoin,BTC,14.10.2015  .,254.2749939
Bitcoin,BTC,15.10.2015  .,255.9620056
Bitcoin,BTC,16.10.2015  .,266.1350098
Bitcoin,BTC,17.10.2015  .,273.5780029
Bitcoin,BTC,18.10.2015  .,271.6679993
Bitcoin,BTC,19.10.2015  .,264.8200073
Bitcoin,BTC,20.10.2015  .,270.8349915
Bitcoin,BTC,21.10.2015  .,270.769989
Bitcoin,BTC,22.10.2015  .,276.5100098
Bitcoin,BTC,23.10.2015  .,278.6839905
Bitcoin,BTC,24.10.2015  .,281.7059937
Bitcoin,BTC,25.10.2015  .,294.0589905
Bitcoin,BTC,26.10.2015  .,285.2999878
Bitcoin,BTC,27.10.2015  .,296.2120056
Bitcoin,BTC,28.10.2015  .,306.3309937
Bitcoin,BTC,29.10.2015  .,318.1700134
Bitcoin,BTC,30.10.2015  .,334.1690063
Bitcoin,BTC,31.10.2015  .,332.7770081
Bitcoin,BTC,01.11.2015  .,327.4719849
Bitcoin,BTC,02.11.2015  .,365.3599854
Bitcoin,BTC,03.11.2015  .,417.8999939
Bitcoin,BTC,04.11.2015  .,495.5620117
Bitcoin,BTC,05.11.2015  .,447.5610046
Bitcoin,BTC,06.11.2015  .,395.8359985
Bitcoin,BTC,07.11.2015  .,390.5859985
Bitcoin,BTC,08.11.2015  .,389.894989
Bitcoin,BTC,09.11.2015  .,385.2780151
Bitcoin,BTC,10.11.2015  .,381.3869934
Bitcoin,BTC,11.11.2015  .,340.5849915
Bitcoin,BTC,12.11.2015  .,345.0809937
Bitcoin,BTC,13.11.2015  .,340.9140015
Bitcoin,BTC,14.11.2015  .,338.1809998
Bitcoin,BTC,15.11.2015  .,334.6619873
Bitcoin,BTC,16.11.2015  .,331.6260071
Bitcoin,BTC,17.11.2015  .,338.3500061
Bitcoin,BTC,18.11.2015  .,336.5310059
Bitcoin,BTC,19.11.2015  .,335.3340149
Bitcoin,BTC,20.11.2015  .,326.4729919
Bitcoin,BTC,21.11.2015  .,328.1589966
Bitcoin,BTC,22.11.2015  .,327.0100098
Bitcoin,BTC,23.11.2015  .,325.1180115
Bitcoin,BTC,24.11.2015  .,323.0580139
Bitcoin,BTC,25.11.2015  .,329.1340027
Bitcoin,BTC,26.11.2015  .,366.7569885
Bitcoin,BTC,27.11.2015  .,363.5889893
Bitcoin,BTC,28.11.2015  .,359.5360107
Bitcoin,BTC,29.11.2015  .,371.9389954
Bitcoin,BTC,30.11.2015  .,382.3630066
Bitcoin,BTC,01.12.2015  .,378.9309998
Bitcoin,BTC,02.12.2015  .,362.2319946
Bitcoin,BTC,03.12.2015  .,370.2749939
Bitcoin,BTC,04.12.2015  .,363.5159912
Bitcoin,BTC,05.12.2015  .,389.7850037
Bitcoin,BTC,06.12.2015  .,402.8089905
Bitcoin,BTC,07.12.2015  .,399.9689941
Bitcoin,BTC,08.12.2015  .,415.5629883
Bitcoin,BTC,09.12.2015  .,423.1199951
Bitcoin,BTC,10.12.2015  .,419.5090027
Bitcoin,BTC,11.12.2015  .,451.9379883
Bitcoin,BTC,12.12.2015  .,469.1029968
Bitcoin,BTC,13.12.2015  .,441.6799927
Bitcoin,BTC,14.12.2015  .,447.1419983
Bitcoin,BTC,15.12.2015  .,465.3210144
Bitcoin,BTC,16.12.2015  .,465.2080078
Bitcoin,BTC,17.12.2015  .,457.8599854
Bitcoin,BTC,18.12.2015  .,465.177002
Bitcoin,BTC,19.12.2015  .,465.5809937
Bitcoin,BTC,20.12.2015  .,462.644989
Bitcoin,BTC,21.12.2015  .,444.7290039
Bitcoin,BTC,22.12.2015  .,443.6879883
Bitcoin,BTC,23.12.2015  .,444.5289917
Bitcoin,BTC,24.12.2015  .,458.4559937
Bitcoin,BTC,25.12.2015  .,458.3049927
Bitcoin,BTC,26.12.2015  .,457.4890137
Bitcoin,BTC,27.12.2015  .,424.0069885
Bitcoin,BTC,28.12.2015  .,429.7690125
Bitcoin,BTC,29.12.2015  .,432.9830017
Bitcoin,BTC,30.12.2015  .,434.3869934
Bitcoin,BTC,31.12.2015  .,432.92099
Bitcoin,BTC,01.01.2016  .,436.2460022
Bitcoin,BTC,02.01.2016  .,436.0620117
Bitcoin,BTC,03.01.2016  .,433.7430115
Bitcoin,BTC,04.01.2016  .,434.5169983
Bitcoin,BTC,05.01.2016  .,434.1820068
Bitcoin,BTC,06.01.2016  .,431.8559875
Bitcoin,BTC,07.01.2016  .,458.7659912
Bitcoin,BTC,08.01.2016  .,462.9339905
Bitcoin,BTC,09.01.2016  .,454.6400146
Bitcoin,BTC,10.01.2016  .,448.3089905
Bitcoin,BTC,11.01.2016  .,450.6619873
Bitcoin,BTC,12.01.2016  .,448.1820068
Bitcoin,BTC,13.01.2016  .,435.1860046
Bitcoin,BTC,14.01.2016  .,433.3240051
Bitcoin,BTC,15.01.2016  .,430.2550049
Bitcoin,BTC,16.01.2016  .,390.5570068
Bitcoin,BTC,17.01.2016  .,390.9649963
Bitcoin,BTC,18.01.2016  .,388.1040039
Bitcoin,BTC,19.01.2016  .,387.730011
Bitcoin,BTC,20.01.2016  .,425.2669983
Bitcoin,BTC,21.01.2016  .,422.8770142
Bitcoin,BTC,22.01.2016  .,410.4100037
Bitcoin,BTC,23.01.2016  .,394.5429993
Bitcoin,BTC,24.01.2016  .,405.4849854
Bitcoin,BTC,25.01.2016  .,402.3169861
Bitcoin,BTC,26.01.2016  .,397.7659912
Bitcoin,BTC,27.01.2016  .,396.8429871
Bitcoin,BTC,28.01.2016  .,395.5020142
Bitcoin,BTC,29.01.2016  .,384.3789978
Bitcoin,BTC,30.01.2016  .,380.9169922
Bitcoin,BTC,31.01.2016  .,380.3469849
Bitcoin,BTC,01.02.2016  .,378.071991
Bitcoin,BTC,02.02.2016  .,375.8829956
Bitcoin,BTC,03.02.2016  .,374.9500122
Bitcoin,BTC,04.02.2016  .,391.6080017
Bitcoin,BTC,05.02.2016  .,391.0939941
Bitcoin,BTC,06.02.2016  .,386.631012
Bitcoin,BTC,07.02.2016  .,380.8710022
Bitcoin,BTC,08.02.2016  .,379.8789978
Bitcoin,BTC,09.02.2016  .,377.2460022
Bitcoin,BTC,10.02.2016  .,385.4830017
Bitcoin,BTC,11.02.2016  .,383.1300049
Bitcoin,BTC,12.02.2016  .,384.95401
Bitcoin,BTC,13.02.2016  .,391.8599854
Bitcoin,BTC,14.02.2016  .,407.230011
Bitcoin,BTC,15.02.2016  .,410.381012
Bitcoin,BTC,16.02.2016  .,408.9450073
Bitcoin,BTC,17.02.2016  .,421.1669922
Bitcoin,BTC,18.02.2016  .,425.9960022
Bitcoin,BTC,19.02.2016  .,423.1040039
Bitcoin,BTC,20.02.2016  .,441.9840088
Bitcoin,BTC,21.02.2016  .,448.04599
Bitcoin,BTC,22.02.2016  .,439.0450134
Bitcoin,BTC,23.02.2016  .,439.8580017
Bitcoin,BTC,24.02.2016  .,425.5499878
Bitcoin,BTC,25.02.2016  .,427.7189941
Bitcoin,BTC,26.02.2016  .,432.1520081
Bitcoin,BTC,27.02.2016  .,434.2309875
Bitcoin,BTC,28.02.2016  .,435.6830139
Bitcoin,BTC,29.02.2016  .,441.5069885
Bitcoin,BTC,01.03.2016  .,439.6530151
Bitcoin,BTC,02.03.2016  .,435.9169922
Bitcoin,BTC,03.03.2016  .,425.3729858
Bitcoin,BTC,04.03.2016  .,425.178009
Bitcoin,BTC,05.03.2016  .,411.2569885
Bitcoin,BTC,06.03.2016  .,411.9070129
Bitcoin,BTC,07.03.2016  .,415.9169922
Bitcoin,BTC,08.03.2016  .,416.2430115
Bitcoin,BTC,09.03.2016  .,416.0320129
Bitcoin,BTC,10.03.2016  .,417.5119934
Bitcoin,BTC,11.03.2016  .,423.9259949
Bitcoin,BTC,12.03.2016  .,421.7950134
Bitcoin,BTC,13.03.2016  .,416.6040039
Bitcoin,BTC,14.03.2016  .,416.6839905
Bitcoin,BTC,15.03.2016  .,418.131012
Bitcoin,BTC,16.03.2016  .,417.6860046
Bitcoin,BTC,17.03.2016  .,420.9970093
Bitcoin,BTC,18.03.2016  .,420.5469971
Bitcoin,BTC,19.03.2016  .,410.9840088
Bitcoin,BTC,20.03.2016  .,414.625
Bitcoin,BTC,21.03.2016  .,413.4179993
Bitcoin,BTC,22.03.2016  .,418.375
Bitcoin,BTC,23.03.2016  .,419.2680054
Bitcoin,BTC,24.03.2016  .,418.6799927
Bitcoin,BTC,25.03.2016  .,418.0799866
Bitcoin,BTC,26.03.2016  .,418.9869995
Bitcoin,BTC,27.03.2016  .,428.7969971
Bitcoin,BTC,28.03.2016  .,426.8569946
Bitcoin,BTC,29.03.2016  .,426.2030029
Bitcoin,BTC,30.03.2016  .,416.8340149
Bitcoin,BTC,31.03.2016  .,418.368988
Bitcoin,BTC,01.04.2016  .,418.1730042
Bitcoin,BTC,02.04.2016  .,422.0809937
Bitcoin,BTC,03.04.2016  .,421.5799866
Bitcoin,BTC,04.04.2016  .,422.3429871
Bitcoin,BTC,05.04.2016  .,424.2569885
Bitcoin,BTC,06.04.2016  .,424.5270081
Bitcoin,BTC,07.04.2016  .,423.6570129
Bitcoin,BTC,08.04.2016  .,425.3609924
Bitcoin,BTC,09.04.2016  .,420.8909912
Bitcoin,BTC,10.04.2016  .,422.4349976
Bitcoin,BTC,11.04.2016  .,422.7390137
Bitcoin,BTC,12.04.2016  .,427.2770081
Bitcoin,BTC,13.04.2016  .,426.6579895
